"word, word vector"
are,"[-0.05839472  0.04371722  0.06219977  0.18735817 -0.21267682 -0.0794763
  0.00980998  0.02369141  0.11108213 -0.04520448  0.02685633  0.02099164
 -0.07433487  0.04326691  0.04621021 -0.08906526  0.05008215  0.00637632
 -0.01573752  0.00520328 -0.02282326  0.01329975  0.04670737  0.11761289
 -0.03470872 -0.0943002  -0.02404566  0.01220346  0.04535092  0.03828794
 -0.05609755 -0.09194041 -0.06514058  0.12630986 -0.09922465  0.0712056
  0.02726297 -0.12253197 -0.0678526  -0.07074117  0.05053676  0.02671238
  0.00641346  0.0232771   0.13126893 -0.1168374   0.0079289  -0.25149128
  0.06081886  0.01329591 -0.19424686 -0.11781697  0.08017847 -0.04635143
  0.05415681 -0.12514375 -0.08841306 -0.19237062 -0.15428355  0.00813668
  0.02424758 -0.01489974 -0.09650132 -0.18782179 -0.01056206 -0.0583976
 -0.01570914 -0.02230186  0.0213385   0.04289232 -0.05483451  0.01114321
  0.08568181  0.12629454  0.06828852  0.00583942 -0.05235412  0.02732877
 -0.13322058 -0.0641413  -0.0133247   0.05696197 -0.07479951  0.01722365
 -0.08176035 -0.04938206 -0.10644846 -0.03285195 -0.0121126  -0.01239035
 -0.03651199  0.02328154  0.08078732 -0.05419602  0.01731667  0.11478948
  0.04843646  0.03759265 -0.01022367 -0.077741    0.02489422 -0.0257282
  0.04276226 -0.21206573 -0.04359698 -0.01043902  0.05160093 -0.08763581
  0.00757143  0.06819192 -0.00299421 -0.07638466  0.08671901 -0.07650225
 -0.09246036 -0.04271806 -0.08610407  0.0403576   0.00270165 -0.00133758
  0.02067369  0.00629747 -0.06191941 -0.04728938  0.07857576  0.00626723
  0.04393215  0.00424185 -0.01294211  0.0866462   0.00839153 -0.04051308
 -0.13303679  0.125257   -0.01424648 -0.04244071 -0.20931488  0.078394
 -0.09865652  0.11410943  0.00155849  0.04220414 -0.04364584  0.02575931
  0.03765943  0.02184505 -0.4196422  -0.00616739  0.00396871 -0.06343539
 -0.11952174  0.04333752  0.10921084 -0.00385763  0.01651935  0.03373389
  0.142942   -0.01338296  0.00961067 -0.02664781 -0.08350543 -0.0341381
 -0.25336638 -0.00649915 -0.01479329  0.02657183 -0.07236683  0.08575544
  0.12042248  0.00324189 -0.0471219  -0.05541268  0.04275945 -0.0618511
  0.02985391 -0.02176442 -0.05873029 -0.00632439 -0.04842599 -0.15536073
 -0.03402855  0.21798864 -0.01071099  0.03126634  0.09826801 -0.04075822
  0.00930433 -0.09003654 -0.03509144 -0.00402354 -0.01098319 -0.09706853
 -0.12605165  0.06774943  0.04848202  0.03262448  0.02954543  0.03158851
  0.03425068 -0.02219467 -0.11009163  0.06518686 -0.05960275 -0.01947789
 -0.03723688 -0.00873459 -0.04647228  0.04372308 -0.10007893  0.03718629
  0.11986736 -0.02735468 -0.00819531  0.06920372  0.11165749 -0.01832373
 -0.07779426 -0.04627027  0.02788918 -0.11929928  0.02319074  0.03206676
  0.042225    0.17031652 -0.15485775  0.21193093  0.09291686  0.01915555
  0.16887383  0.01068137 -0.00286085 -0.0740616   0.25607708  0.1466796
  0.01090746  0.01983061  0.0178544  -0.05599144 -0.04452726  0.01374633
 -0.00244324 -0.12267551 -0.05867084 -0.20445761  0.54927796  0.02518198
  0.11311834 -0.08226494 -0.01419761  0.02772545  0.02622903  0.10677075
  0.0334355  -0.1012712  -0.00763096  0.02588007 -0.11284745 -0.13733292
  0.13690454 -0.05849638  0.06311336  0.32191765  0.00473075  0.03114868
 -0.14292946  0.03092865 -0.01978137  0.04784525  0.13259533 -0.00838979
  0.05355494 -0.07483637 -0.14038245  0.1610674   0.08420029 -0.0016176
  0.04419178  0.10963672 -0.23608443 -0.05233292 -0.14292735 -0.04650024
 -0.3964382  -0.03819409 -0.11232702 -0.00585157  0.06236378 -0.12537906
  0.01193753 -0.07810357 -0.0185266  -0.03578495 -0.05186088 -0.10255744
 -0.03425758  0.03602401  0.11525302 -0.07192115 -0.04399983  0.04084595]"
treat,"[-0.01070098 -0.05724365 -0.04450914  0.06943276 -0.04361863  0.01259189
  0.00398684 -0.02027086  0.04366516 -0.00403511  0.04859703 -0.05466875
 -0.12395538  0.10235998  0.02985369  0.07045246 -0.02250035  0.01417126
  0.0039286   0.07808821 -0.00125465  0.03121088 -0.01774972  0.0544892
 -0.10285237 -0.0794262  -0.01627953 -0.07236414 -0.10419888  0.03611388
  0.03548565  0.03594086  0.0066316   0.01583345  0.0725451  -0.00312827
 -0.01762244  0.04891119 -0.00413434  0.00845078 -0.00076677 -0.07046288
 -0.00703143  0.02414826 -0.00734552  0.05903551  0.04728781  0.08557186
  0.05810202  0.13540643 -0.05113669 -0.03315126 -0.11660551 -0.07177727
  0.03058973  0.08214033  0.07546561 -0.01324545 -0.15735029 -0.04680687
  0.1431412  -0.10967325 -0.01798613 -0.02840435  0.00223253 -0.01956144
 -0.02549603 -0.08023638  0.09190526 -0.00533605 -0.0969647   0.01301485
  0.03049964  0.00717058  0.02679575 -0.09205768 -0.06697278 -0.00483238
 -0.02321398 -0.01354185  0.06842903  0.0501168   0.01002062 -0.01497824
 -0.01220806 -0.03162289  0.03805827  0.10680432 -0.05847717 -0.02828014
  0.07403359  0.01936227  0.08797543 -0.01597458 -0.01104064 -0.03395382
  0.0400314  -0.00750233  0.01759375  0.02421592 -0.05572264 -0.06657255
 -0.02190374 -0.06426117 -0.08365706  0.1008402   0.07556086 -0.08353591
 -0.11775117 -0.143867    0.10098401  0.04347959 -0.01552564  0.04018438
 -0.07294831  0.02421963 -0.03107571  0.03752103 -0.02591141  0.02859691
 -0.01430936 -0.0576587   0.02165162 -0.00266552 -0.00827255  0.04757098
  0.01200459 -0.04429984  0.02952378 -0.0574342   0.00954112 -0.01078983
 -0.06122315  0.10505416  0.03962995  0.03060022 -0.02645783  0.01358126
 -0.03748896 -0.17901413 -0.01721267 -0.04060427  0.02855087  0.11556759
 -0.02348558  0.0172256  -0.11402905 -0.0266226   0.01076176 -0.0326608
 -0.07210031 -0.01308542  0.01943737  0.01577933 -0.02331778 -0.03243739
  0.06187111 -0.04153945 -0.03118718  0.01120122 -0.01583246  0.0654643
  0.02098549 -0.00402923 -0.10294078 -0.10332601  0.08846799  0.0228065
  0.08975893 -0.0284016  -0.05324788  0.01357241 -0.01991064  0.03682738
 -0.06178404 -0.07014664  0.01097877  0.00965447 -0.02094609 -0.0644602
 -0.04090167 -0.11398148 -0.02909344 -0.03871717  0.08403657 -0.01433491
  0.01271583 -0.07149194  0.05577117 -0.01909045  0.02416715 -0.02044373
  0.03342118 -0.0039077   0.06839908  0.04122457 -0.08181622  0.07932073
  0.02464636  0.0042586  -0.05254877  0.04719011 -0.01694276 -0.10462648
 -0.03648166  0.06130543 -0.0453723   0.01027102 -0.03238322  0.00999868
  0.0168923   0.03687711  0.04120333  0.11826028 -0.03774421 -0.02483196
 -0.03261614 -0.04123108  0.10240541 -0.0237555   0.02506913  0.04725416
 -0.0193212   0.0367743  -0.01881899  0.05426908  0.06918323  0.02723262
  0.01366087 -0.06103958 -0.02536846 -0.01798103  0.03536059  0.07192779
 -0.02584033 -0.02856411 -0.04270823  0.08595184  0.11199375  0.02170406
 -0.06433298  0.02375211 -0.00169595 -0.13073519  0.16338658  0.02832357
 -0.00698901  0.13036247 -0.08942841 -0.01458132  0.01781494 -0.05414876
 -0.0084579  -0.08754403 -0.10617106  0.03532609 -0.10458398  0.00109357
  0.02928291  0.06960194 -0.0195579  -0.04923125 -0.00106984 -0.02950037
  0.0022063   0.04443274 -0.00448147 -0.04129256  0.11170564 -0.0467364
 -0.00227751 -0.01544045 -0.06651371 -0.00696921 -0.19203591  0.04041117
 -0.06919106  0.09363762 -0.00074698  0.06378334 -0.01606705 -0.02971998
 -0.07791439 -0.05441954 -0.07255724  0.04959529  0.05105688 -0.07315756
 -0.08460154 -0.0835927   0.07330751  0.0823503  -0.08602891 -0.08869933
 -0.06026055  0.01820788 -0.0138123  -0.00459493  0.03857262 -0.0252379 ]"
symptoms,"[ 1.46729527e-02  6.02393560e-02 -4.40651737e-03  1.50197409e-02
 -3.04951426e-02 -9.28664654e-02  1.20159127e-02  2.06999928e-02
  9.48477313e-02  7.97382454e-05  6.09071292e-02 -2.77419551e-03
 -2.60936972e-02  2.67117750e-02  3.95354219e-02 -4.91278581e-02
 -9.91543755e-03  2.80536432e-02 -5.32735363e-02 -3.32511365e-02
 -6.74499199e-02 -7.58243129e-02  6.15041330e-02  1.46586718e-02
 -5.25068082e-02  2.49206554e-02 -3.54456529e-02 -7.09227324e-02
  2.16953419e-02  1.05978742e-01  3.52901295e-02  5.56868501e-03
 -1.15557704e-02 -2.74226628e-02  7.58318752e-02 -3.84180108e-03
  3.33935618e-02 -1.77930184e-02  5.89482812e-03 -3.68194692e-02
  7.64246732e-02 -9.69413072e-02 -5.92836924e-02  9.03780311e-02
 -4.15161960e-02  2.02826783e-03  1.89664420e-02 -9.11841691e-02
  7.61779305e-03 -2.74681672e-02 -3.59027162e-02 -4.08183523e-02
 -2.06009741e-03 -3.14490311e-02  3.71542722e-02 -4.25800793e-02
  4.05302905e-02  6.50181025e-02 -7.86612183e-02 -2.79195630e-03
  2.54563112e-02 -2.10431274e-02  1.10628922e-02  5.93724288e-03
  3.67632252e-03  2.12909412e-02  3.68020386e-02 -5.85570782e-02
 -2.17897911e-03 -3.38324010e-02  7.55236484e-03 -8.13983828e-02
 -1.34954564e-02  3.26598845e-02  8.09397697e-02 -2.84753796e-02
  4.06147353e-02  8.21819622e-03 -2.41294503e-03  2.04833578e-02
 -4.35358621e-02 -2.75614019e-02 -1.38719939e-02 -7.96077680e-03
 -9.90169961e-03  6.27229512e-02  1.76827237e-02 -5.15353121e-02
  2.39482522e-03  4.20760065e-02  6.19824836e-03 -1.65954400e-02
  1.62473656e-02 -5.48681468e-02  4.65422980e-02 -1.18439682e-02
  3.45926955e-02  2.17119809e-02 -7.43388850e-03 -7.17473999e-02
 -3.42389457e-02 -6.57292530e-02 -3.88306640e-02 -3.31137069e-02
  3.52659933e-02 -4.66894265e-03 -1.34535404e-02  3.76424976e-02
 -2.08975039e-02 -2.21909750e-02  1.82286408e-02  3.64997499e-02
 -9.90745239e-03  1.17530618e-02  2.69689318e-02 -6.79921880e-02
  2.35979054e-02  4.52352054e-02 -1.01759538e-01 -2.59065125e-02
  3.64782475e-02  3.00762686e-03  1.45028913e-02 -5.24744838e-02
 -4.00899947e-02 -8.57806578e-02  3.99035141e-02  2.35607428e-03
  1.12715531e-02 -2.14131903e-02  5.44113033e-02  5.43279685e-02
 -7.48132006e-04  4.82352637e-02  3.42801884e-02 -5.21459468e-02
  3.56311724e-02 -4.03047577e-02  4.61086221e-02 -1.31494641e-01
 -2.49322560e-02  8.79953708e-03 -5.83206154e-02  3.96177582e-02
  2.09954716e-02  3.75867374e-02 -1.04457989e-01 -1.85120758e-02
  2.74117142e-02  3.25978249e-02 -1.86942443e-02  1.47228036e-02
 -1.41898105e-02 -9.04312916e-03 -5.01565775e-03  2.59888504e-04
  2.80455612e-02  2.10209247e-02  5.03482409e-02 -1.25114784e-01
  5.14426865e-02 -2.81992517e-02 -4.57063764e-02  1.01202978e-02
 -6.37050495e-02 -8.69312659e-02  5.69684058e-02  5.04627451e-02
  1.92881059e-02 -2.88530774e-02 -8.35856702e-03  1.78236200e-03
 -6.25555357e-03  2.36362545e-03  1.26151573e-02  1.77324971e-03
  8.13868642e-03  2.74967644e-02  3.44343297e-02 -1.39754806e-02
 -2.07122741e-03 -3.25567499e-02 -5.21283895e-02 -3.51773053e-02
  1.53477546e-02  5.98471202e-02  4.19516070e-03  3.10260020e-02
 -1.11058336e-02  3.49955144e-03  1.84635911e-02  8.76956899e-03
 -3.03442646e-02 -6.69654459e-02  5.39308935e-02  1.00990765e-01
  1.48197729e-02 -1.08164493e-02 -2.89799497e-02  2.26371847e-02
  4.54129130e-02  1.98783912e-02  2.04124805e-02 -3.07496879e-02
 -3.89539748e-02  3.62337790e-02 -8.02515075e-02  3.05158887e-02
 -8.10166150e-02  2.04568040e-02 -5.01511544e-02  9.57262889e-03
  3.04914564e-02 -6.91678375e-02 -5.28504811e-02 -1.03360470e-02
 -2.15232372e-03  8.63165557e-02  8.27989429e-02 -4.29365970e-02
  6.42949045e-02  1.98867023e-02  8.42372701e-02  6.11096574e-03
 -2.58548763e-02 -5.68556599e-03  7.72856036e-03  4.24510129e-02
  6.43761605e-02  6.60630642e-03 -2.16647405e-02 -3.75008434e-02
  3.26849669e-02  2.99033076e-02  1.83203034e-02 -4.78811301e-02
 -4.21004258e-02  5.14275953e-03 -5.04797790e-03 -2.60825921e-02
 -7.77316615e-02  2.44223867e-02 -1.30326986e-01 -6.09816648e-02
  3.24537195e-02 -1.02894707e-02  2.79504582e-02  1.49363140e-02
  2.89440043e-02  3.91087085e-02  5.24344556e-02  6.81908503e-02
  5.66880144e-02 -3.23078744e-02 -4.49828357e-02  7.42418319e-02
 -1.55058634e-02  7.62343556e-02 -1.07964920e-02 -5.20305485e-02
  1.12310136e-02 -3.62932263e-03 -1.05890082e-02  4.00403049e-03
 -2.71978998e-03  4.58450951e-02 -1.04929559e-01  5.53159826e-02
  3.74705754e-02  9.64338775e-04 -7.92833120e-02 -3.30286175e-02
  1.55197305e-03 -3.23820226e-02 -1.39660863e-02  6.24320842e-02
  4.40837443e-03  3.45768929e-02 -4.00077272e-03  2.46973559e-02
 -4.04455466e-03  3.98833342e-02 -4.29407619e-02 -8.81161727e-03
 -1.04855970e-01  1.09123243e-02  5.37343919e-02 -7.90071338e-02
 -3.00311036e-02 -4.71744426e-02 -3.02996449e-02  1.73762217e-02
 -8.92164931e-03 -9.50864423e-03 -6.91914335e-02 -4.02088389e-02
  2.48728972e-02  4.49957997e-02  3.56734991e-02  1.05434498e-02]"
me,"[ 1.82099491e-01 -4.17294860e-01  1.79746434e-01 -7.75719807e-02
 -5.54216877e-02 -1.04987182e-01 -2.26862729e-01 -1.68664735e-02
 -4.31802571e-02  3.24412063e-02  3.57008129e-02 -1.36782542e-01
 -6.48305565e-02 -1.91997096e-01 -5.81216849e-02  6.59556016e-02
 -7.37472698e-02  4.31283973e-02 -1.85065567e-01  2.01482594e-01
  2.38624781e-01  1.76784530e-01  7.11636022e-02 -1.24439985e-01
 -4.66130912e-01 -6.71279430e-02 -1.79489166e-01  4.09039594e-02
 -4.49110987e-03  6.74643517e-01 -3.02954108e-01 -5.96126430e-02
 -6.26233891e-02  1.37764215e-01  1.43746957e-01 -1.02355495e-01
 -2.02861816e-01  2.13243693e-01 -2.54420172e-02  8.97482503e-03
 -1.09066613e-01  1.59294248e-01 -1.54485121e-01  5.21889627e-01
  2.83650666e-01  9.68055576e-02 -1.14727221e-01  9.48628262e-02
 -1.91940263e-01 -1.21548638e-01  1.26680791e-01 -1.01140253e-01
 -2.47997135e-01 -4.22163568e-02 -2.45015278e-01 -3.22047412e-01
 -1.69285595e-01  6.69999840e-03 -2.01767594e-01 -2.20749155e-02
 -1.44213006e-01 -6.74644671e-03 -9.34553519e-02  2.19793618e-03
 -1.62554055e-01 -1.28113344e-01 -4.59455624e-02  1.52597830e-01
  4.98794280e-02 -6.21538348e-02 -1.87871590e-01 -8.61951038e-02
 -1.81151912e-01 -2.25812480e-01 -1.28621655e-02 -2.07727388e-01
 -8.21567252e-02  1.92296579e-02  2.25409850e-01  7.75185674e-02
 -2.65675858e-02 -6.05112389e-02 -8.50513205e-03  1.12314403e-01
  4.69922453e-01 -5.23149110e-02  4.55446661e-01  6.63509607e-01
  1.86841592e-01 -2.27091700e-01 -9.53233615e-02  5.91878369e-02
  9.05072153e-01 -1.83813274e-01 -1.97075263e-01  2.05180228e-01
  1.86923146e-01  2.27645755e-01  1.34981364e-01  8.41079950e-02
  2.52044529e-01  6.56943172e-02  7.85562545e-02 -3.57988715e-01
  1.60140812e-01  9.78694335e-02  4.29316759e-02  8.83294418e-02
  7.99710676e-02  7.03033283e-02  1.00120477e-01  1.08730294e-01
  1.38964120e-03  5.72230697e-01  1.93695962e-01 -6.22527627e-03
 -1.46208152e-01  1.08048089e-01  3.56065109e-03  1.54972142e-02
 -8.96451920e-02  1.27585351e-01  3.54056090e-01  2.00050157e-02
  6.19858801e-02  3.88956636e-01  1.95634104e-02 -2.19505951e-01
  6.18958622e-02  2.36726388e-01  2.84824390e-02 -1.17944591e-01
  1.36698484e-01  1.42933264e-01  1.35674983e-01 -2.49133661e-01
 -2.78392196e-01 -3.34554791e-01 -1.25122279e-01 -1.23066515e-01
 -1.11275300e-01  3.98717485e-02  1.77916535e-03  1.84822883e-02
  3.03667307e-01 -2.41540909e-01 -1.05216444e+00 -1.01464249e-01
  3.68008800e-02  2.15068877e-01 -3.41733932e-01 -2.21906211e-02
 -1.01398461e-01  9.92853120e-02 -1.15378248e-02 -1.04690893e-02
  1.92231491e-01 -9.27270874e-02  1.23244775e-02  5.22168502e-02
  6.43942878e-03  1.53615847e-01 -6.12591766e-03 -6.15881495e-02
  2.53454573e-03 -1.27267003e-01  7.49350190e-02 -3.51066858e-01
  1.23837218e-01  1.84980899e-01 -7.20233768e-02 -9.90221351e-02
 -7.97498822e-02  1.76946908e-01  5.33709005e-02 -1.95489541e-01
  1.10970333e-01 -2.19380409e-01  2.19319135e-01  1.37721762e-01
  1.91590458e-01  2.26857230e-01 -1.54676279e-02  1.07942909e-01
  4.45674770e-02  5.39794564e-01  1.06070131e-01  1.52980596e-01
  2.54517883e-01 -1.60743520e-02  5.02536446e-02  7.95970932e-02
  1.02600986e-02 -2.66672313e-01 -3.69278304e-02 -1.92317605e-01
 -9.09861475e-02 -1.46338001e-01  2.57609069e-01 -1.25918277e-02
 -5.24552278e-02  3.57533783e-01  4.31422628e-02 -6.06135353e-02
 -3.83349173e-02  1.44238949e-01 -2.01073244e-01  5.08093871e-02
  1.38528809e-01 -1.17455712e-02  1.06635891e-01 -1.81328766e-02
 -7.17935190e-02 -1.49972737e-01 -1.92680761e-01 -2.17276707e-01
  2.25100085e-01  2.12006897e-01  6.13624677e-02 -1.74731642e-01
  9.16743875e-02  4.89803068e-02 -1.79978162e-01  4.56951733e-04
  4.70067374e-03 -1.58630192e-01 -7.79903010e-02 -1.67292416e-01
 -2.05681875e-01 -9.33654457e-02  8.26158226e-02  1.87780336e-01
 -2.30440542e-01 -1.88762486e-01 -4.85446159e-04  1.96155563e-01
 -2.96696089e-02  2.60421872e-01  1.35076419e-01 -2.77943969e-01
  7.30838776e-02  1.18186884e-01  2.39193648e-01 -1.30208522e-01
  7.05316365e-01  7.97193684e-03 -2.15904355e-01 -6.99899644e-02
  6.90161809e-02 -1.37968332e-01  2.40877330e-01 -8.75628367e-02
 -1.37408063e-01 -5.10581993e-02  4.73890901e-02 -1.72543842e-02
  2.96307325e-01  7.68407956e-02 -5.19168451e-02  3.19685310e-01
  1.09803021e-01 -5.05627841e-02 -1.48115933e-01  7.64800310e-02
  1.09002985e-01 -3.18454280e-02 -1.14118844e-01 -1.51248083e-01
  1.75620064e-01 -3.53255183e-01  2.76190042e-02  3.82070914e-02
 -1.90402955e-01  1.82017997e-01  7.96500966e-02  4.15395617e-01
 -1.48908282e-02 -2.60364860e-01 -1.31580755e-01  3.52449030e-01
  1.63143799e-01 -1.21122688e-01 -4.36691791e-01 -9.42489952e-02
 -1.17564291e-01  3.10294470e-03  8.82036611e-02 -3.15235764e-01
  1.90992001e-03 -4.40554060e-02  3.10323685e-01  1.08184293e-02
 -5.75751007e-01  1.12159021e-01  1.37142599e-01 -6.30342402e-03
  9.59504116e-03  9.83080029e-01 -1.05174981e-01  9.66542661e-02]"
how,"[-6.61915392e-02  2.63343751e-03  1.13023736e-01 -5.25831431e-02
 -1.26854986e-01 -3.88001651e-02  3.77280265e-03  2.04363894e-02
  1.23929501e-01 -2.00951230e-02 -3.88944522e-02  1.55035518e-02
  6.70270920e-02  2.45685354e-02 -2.30935231e-01 -1.55799448e-01
  1.02092713e-01  4.10223380e-02  8.88049603e-04  2.18806073e-01
  1.53679876e-02  4.80575487e-04  3.72364521e-02 -8.90217423e-02
 -4.33247983e-02 -4.94012833e-02 -5.30324206e-02  3.29783671e-02
 -4.14884929e-03  5.99294156e-03 -1.52493864e-02 -1.68028902e-02
 -2.55812816e-02 -2.47541234e-01 -6.12371415e-03  8.99520889e-02
 -6.92618936e-02  3.82531807e-03 -3.79794016e-02 -7.97914714e-02
  4.02411558e-02 -7.24410936e-02 -1.66191518e-01  1.08621329e-01
  1.42279103e-01  1.85836405e-02  1.03005961e-01  8.55383500e-02
 -2.39118356e-02  1.47836059e-02  1.27328753e-01 -2.52513252e-02
 -8.52417797e-02  1.14321262e-02 -1.06754810e-01  1.60979345e-01
 -1.44555151e-01 -3.10777575e-02 -1.44456699e-01 -7.67734200e-02
  1.30023494e-01 -8.00842121e-02 -4.62541580e-02 -1.69345051e-01
  2.96056978e-02  1.64576501e-01  4.85538319e-02  6.14869557e-02
  5.61247841e-02  2.60651968e-02 -1.66759089e-01  1.26770586e-01
 -8.25559255e-03 -3.97156850e-02  2.11079232e-02 -7.87173957e-02
  5.39514348e-02  5.91620803e-03  2.04621494e-01 -4.49257046e-02
 -6.06517196e-02 -4.52576987e-02 -3.78162749e-02  1.25149610e-02
 -3.22227746e-01 -8.67250608e-04  6.39393628e-02 -9.40389335e-02
  1.99411020e-01  4.83114384e-02  1.01236753e-01  7.36270025e-02
  2.34840035e-01 -6.89261360e-03  2.90807784e-01  1.70299448e-02
 -4.08631116e-02 -1.74144208e-02  1.63447727e-02  8.02313089e-02
  7.15866610e-02 -3.42080444e-02  5.99322356e-02 -2.07648322e-01
 -7.54205696e-03 -9.25677642e-03  1.02639563e-01 -1.07879914e-01
 -1.03636019e-01  3.80959511e-02  1.18711337e-01  1.11992508e-01
  2.23763157e-02  4.32490930e-02  3.48079614e-02 -4.88011017e-02
 -4.66184132e-02  2.32816897e-02  5.03750108e-02  6.90283254e-02
  7.69988224e-02 -1.77836679e-02  2.14358568e-02 -6.48655221e-02
  8.22405517e-03  1.43005371e-01 -3.43015045e-03 -1.28237620e-01
 -3.01832110e-02  2.83205286e-02 -3.29241604e-02 -1.07928794e-02
  3.21053416e-02 -9.25591290e-02  3.93056981e-02 -9.00397897e-02
 -1.17323905e-01  8.10272694e-02  4.13287058e-02 -2.26951167e-02
 -9.93529707e-02  1.62809733e-02 -9.96341333e-02  1.26990154e-01
  1.97140038e-01  2.10127681e-01 -2.85784215e-01  9.16139409e-02
 -1.49960304e-02  6.85450621e-04 -1.80515811e-01  1.74172949e-02
 -3.08717459e-01 -1.50459399e-02 -1.35930488e-02 -8.38707015e-02
  8.29726830e-02  8.19748938e-02  6.37219474e-02  8.78043324e-02
 -1.79356098e-01  4.08888683e-02  1.67865679e-02 -8.19575638e-02
  6.43913746e-02 -4.83464375e-02 -4.43259031e-02 -8.77519771e-02
  1.29143223e-01 -5.37927076e-02  9.89887048e-04 -4.70772535e-02
 -2.59445719e-02 -4.76297177e-02 -2.97041032e-02 -1.06644690e-01
 -2.71882564e-02 -1.92624945e-02  5.02970070e-04 -2.18701717e-02
  4.37093377e-02  1.22526839e-01 -7.85654131e-03  2.15881951e-02
 -2.14493461e-02  9.38154310e-02  3.53440419e-02 -1.35599270e-01
  1.36001483e-01  4.11832035e-02 -1.08002372e-01  1.59801655e-02
 -8.96715075e-02 -1.66766234e-02  1.79087911e-02  3.81071419e-02
 -1.57640234e-01 -9.20277387e-02  1.97881594e-01  1.07995212e-01
 -9.91545618e-02  2.21621022e-01  4.34853658e-02 -1.83715634e-02
 -5.46495095e-02 -2.43287850e-02 -3.02015454e-01  3.90324220e-02
  1.65373385e-02  1.48476735e-01  1.36173993e-01 -1.82128623e-02
 -6.05044812e-02  1.92995742e-02 -5.82467690e-02  3.69953886e-02
 -2.49163099e-02  1.15791410e-02  5.44980951e-02 -2.84758210e-03
